,summary,Hazard,Mitigation,Adaptation,Causes,Impacts,word
clos+e nightmare,3.097869203166627,-0.0455303300530614,-0.016985920839924916,0.04142309259661302,0.033158374126724996,0.06989884874492676,clos+e nightmare
nightmare for,3.1885153745524075,-0.040602833714663084,-0.045826808139789545,0.012582205296748347,0.03194982430292731,0.0671553797290218,nightmare for
Karl-Antho…,3.2307103749233166,-0.03836891584385328,-0.05897344287223501,-0.0005644294356972121,0.03136736956521005,0.06588014667437751,Karl-Antho…
for karl-antho…,3.2307103749233166,-0.03836891584385328,-0.05897344287223501,-0.0005644294356972121,0.03136736956521005,0.06588014667437751,for karl-antho…
karl-antho… these,3.386145316527816,-0.03042226767707177,-0.10596359916379211,-0.04755458572725418,0.02910224531319226,0.06117446254833162,karl-antho… these
hes,3.401606982729403,-0.029653406971567445,-0.11051936144329391,-0.05211034800675608,0.028865932328720176,0.06070452693768455,hes
why he+s,3.401606982729403,-0.029653406971567445,-0.11051936144329391,-0.05211034800675608,0.028865932328720176,0.06070452693768455,why he+s
he+s supposed,2.8814172834886103,-0.05858079295611757,0.05544631507528888,0.11385532851182689,0.036301210868092064,0.07696068017710032,he+s supposed
seas…,2.727843532696458,-0.06827327325594863,0.11021721821141049,0.16862623164794846,0.03788039327624756,0.08161891974028299,seas…
nba seas…,2.727843532696458,-0.06827327325594863,0.11021721821141049,0.16862623164794846,0.03788039327624756,0.08161891974028299,nba seas…
+3747,2.7082228863850317,-0.06957849668372938,0.11743594219355234,0.17584495563009037,0.038077489474340004,0.08222719557884703,+3747
seas… +3747,2.7082228863850317,-0.06957849668372938,0.11743594219355234,0.17584495563009037,0.038077489474340004,0.08222719557884703,seas… +3747
+3747 char+s,2.6923846597252203,-0.07064408287346663,0.12330130898082985,0.18171032241736784,0.038235882387139986,0.08272060856350072,+3747 char+s
NYC,2.6637791421771957,-0.07317526063630438,0.13398275584479208,0.19239176928132987,0.03912372776448164,0.08418510827173692,NYC
nyc area,2.673230910963482,-0.07254352433075618,0.13044078062882922,0.1888497940653671,0.039048576833067956,0.08390557687226086,nyc area
poised,2.685506174853096,-0.07172950351062349,0.12585937080639942,0.18426838424293732,0.03895119053271648,0.08354425166778111,poised
area poised,2.685506174853096,-0.07172950351062349,0.12585937080639942,0.18426838424293732,0.03895119053271648,0.08354425166778111,area poised
poised for,2.7036206113153725,-0.07054133750841372,0.11913675862738334,0.17754577206392125,0.03880792019713671,0.08301453914106471,poised for
mph,2.7229273278386197,-0.06929180072865683,0.1120210754333325,0.17043008886987032,0.03865579755727505,0.08245447939650567,mph
for mph,2.7229273278386197,-0.06929180072865683,0.1120210754333325,0.17043008886987032,0.03865579755727505,0.08245447939650567,for mph
mph wind,2.7345471859493564,-0.06854797755370225,0.10776274105528015,0.16617175449181798,0.038564528243722515,0.08211962151533932,mph wind
gusts,2.7497266385873718,-0.06758543493725436,0.10222709791050641,0.16063611134704434,0.038445623313342676,0.08168466286341511,gusts
wind gusts,2.7497266385873718,-0.06758543493725436,0.10222709791050641,0.16063611134704434,0.038445623313342676,0.08168466286341511,wind gusts
gusts chilly,2.772314633296932,-0.06617192738089327,0.09404602153609086,0.15245503497262863,0.038269361804980466,0.08104254562948239,gusts chilly
chilly temps,2.7966450113557095,-0.06467398835321478,0.08530811197478537,0.1437171254113232,0.03808040596651541,0.08035764687853668,chilly temps
temps thanksgiving,2.830875762034257,-0.0626084446783229,0.07314248016546823,0.13155149360200585,0.03781613742800306,0.07940565337850307,temps thanksgiving
Snoopy,2.8874209882074107,-0.059299363888968344,0.05336488841586511,0.11177390185240296,0.03738360194604815,0.07786189227411307,Snoopy
thanksgiving snoopy,2.8874209882074107,-0.059299363888968344,0.05336488841586511,0.11177390185240296,0.03738360194604815,0.07786189227411307,thanksgiving snoopy
Peanuts,2.943575984384725,-0.05613355624049628,0.034103437047512425,0.09251245048405042,0.036958940139721355,0.07636300044321236,Peanuts
snoopy peanuts,2.943575984384725,-0.05613355624049628,0.034103437047512425,0.09251245048405042,0.036958940139721355,0.07636300044321236,snoopy peanuts
fame,2.996855516563083,-0.05323451890684955,0.016165022680595966,0.0745740361171336,0.036560473177009056,0.0749710859520029,fame
peanuts fame,2.996855516563083,-0.05323451890684955,0.016165022680595966,0.0745740361171336,0.036560473177009056,0.0749710859520029,peanuts fame
floats,3.029986684156273,-0.05148070891518995,0.005170375654295122,0.06357938909083313,0.036314852942003324,0.07411986611684233,floats
fame floats,3.029986684156273,-0.05148070891518995,0.005170375654295122,0.06357938909083313,0.036314852942003324,0.07411986611684233,fame floats
floats the,3.1057671735718464,-0.047602753406538474,-0.019532161203701295,0.03887685223283664,0.03575919928144645,0.07221257829704657,floats the
Macy,3.140403640170421,-0.04588926984751147,-0.030622738985553604,0.027786274450984298,0.03550804694225405,0.07135860087410031,Macy
the macy,3.140403640170421,-0.04588926984751147,-0.030622738985553604,0.027786274450984298,0.03550804694225405,0.07135860087410031,the macy
macy thanksgiving,2.830875762034257,-0.0626084446783229,0.07314248016546823,0.13155149360200585,0.03781613742800306,0.07940565337850307,macy thanksgiving
parade,4.0562498500144475,-0.010941902871188344,-0.28653026399583525,-0.2281212505592974,0.03037634775936395,0.05174259702289521,parade
thanksgiving parade,4.0562498500144475,-0.010941902871188344,-0.28653026399583525,-0.2281212505592974,0.03037634775936395,0.05174259702289521,thanksgiving parade
Manhattan,3.5428079540426265,-0.028297144211759384,-0.15119101958163947,-0.09278200614510154,0.03271403379386717,0.062165630537839286,Manhattan
parade manhattan,3.5428079540426265,-0.028297144211759384,-0.15119101958163947,-0.09278200614510154,0.03271403379386717,0.062165630537839286,parade manhattan
manhattan nov,3.893054919143814,-0.01574961369319097,-0.24546557518307102,-0.18705656174653315,0.030454788152061655,0.05508986800719211,manhattan nov
2022,4.325514960071876,-0.0028363361723274015,-0.35080259871061237,-0.29239358527407444,0.027862855678140435,0.047296654520179435,2022
region according,3.465166533108722,-0.03659699230660561,-0.12903209249216843,-0.0706230790556306,0.04627046924699789,0.05963030785544985,region according
Buzz,2.9428837749378807,-0.058065151883643806,0.03433862406257327,0.09274763749911102,0.0416198892615173,0.07487997015486093,Buzz
more buzz,2.9428837749378807,-0.058065151883643806,0.03433862406257327,0.09274763749911102,0.0416198892615173,0.07487997015486093,more buzz
Lightyear,2.916316018591377,-0.05943281745770175,0.043407418221115955,0.10181643165765387,0.04152879601052655,0.07567915539252579,Lightyear
buzz lightyear,2.916316018591377,-0.05943281745770175,0.043407418221115955,0.10181643165765387,0.04152879601052655,0.07567915539252579,buzz lightyear
Derpy,2.863990390743335,-0.062216416489253495,0.061512706592632235,0.1199217200291701,0.04138640517669737,0.07726418162444247,Derpy
lightyear derpy,2.863990390743335,-0.062216416489253495,0.061512706592632235,0.1199217200291701,0.04138640517669737,0.07726418162444247,lightyear derpy
Tiger,2.838456093615329,-0.06361937192165043,0.07046832515341658,0.1288773385899547,0.04133440414876278,0.07804336727737317,Tiger
derpy tiger,2.838456093615329,-0.06361937192165043,0.07046832515341658,0.1288773385899547,0.04133440414876278,0.07804336727737317,derpy tiger
tiger and,2.814722381557998,-0.06495038664840966,0.07886496488591214,0.13727397832245003,0.041296155976632866,0.07877120454705198,tiger and
and other,2.7997983838106926,-0.0658009086367025,0.08418119169129774,0.14259020512783552,0.041277019667977456,0.07923072659504908,and other
pop,2.7786288986402905,-0.06702564877099425,0.09177099638750295,0.15018000982404078,0.04125630733183498,0.07988509869949456,pop
other pop,2.7786288986402905,-0.06702564877099425,0.09177099638750295,0.15018000982404078,0.04125630733183498,0.07988509869949456,other pop
culture,2.765259908377425,-0.0678103137637422,0.09659397052821575,0.1550029839647537,0.04124707576817594,0.08029993620500131,culture
pop culture,2.765259908377425,-0.0678103137637422,0.09659397052821575,0.1550029839647537,0.04124707576817594,0.08029993620500131,pop culture
culture icons,2.7401275932080735,-0.06930933264147682,0.10572411431798315,0.16413312775452105,0.04123768930434692,0.08108323857396557,culture icons
icons could,2.722547293006031,-0.07037680363135765,0.11216065365549543,0.17056966709203328,0.04123723524638969,0.08163393667920031,icons could
face,2.7059420674555783,-0.07139961623464917,0.11827847990114802,0.176687493337686,0.04124136934775359,0.0821562604148294,face
could face,2.7059420674555783,-0.07139961623464917,0.11827847990114802,0.176687493337686,0.04124136934775359,0.0821562604148294,could face
bit,2.6876855905591883,-0.07254072184071911,0.12504815247630388,0.18345716591284184,0.04125097324083588,0.08273303333768559,bit
face bit,2.6876855905591883,-0.07254072184071911,0.12504815247630388,0.18345716591284184,0.04125097324083588,0.08273303333768559,face bit
turbulence,2.670516822005941,-0.07362995346062827,0.13145658052303952,0.1898655939595774,0.04126478450979092,0.0832779128784404,turbulence
bit turbulence,2.670516822005941,-0.07362995346062827,0.13145658052303952,0.1898655939595774,0.04126478450979092,0.0832779128784404,bit turbulence
turbulence they,2.6390379048024637,-0.07566851664089047,0.1433141797596113,0.20172319319614926,0.04130196338424806,0.08428341091199795,turbulence they
float,2.6286159094989343,-0.0763554950565544,0.14727116298958418,0.20568017642612207,0.04131760811813102,0.08461821464868453,float
they float,2.6286159094989343,-0.0763554950565544,0.14727116298958418,0.20568017642612207,0.04131760811813102,0.08461821464868453,they float
Macys,2.610819415503442,-0.07754271211177088,0.15406447613595903,0.21247348957249704,0.041348105752621184,0.08519218638305533,Macys
float macys,2.610819415503442,-0.07754271211177088,0.15406447613595903,0.21247348957249704,0.041348105752621184,0.08519218638305533,float macys
macys thanksgiving,2.5995882860878714,-0.07830125098815689,0.1583755195141714,0.21678453295070932,0.041369785195728134,0.08555591437958815,macys thanksgiving
parade with,2.563745370889013,-0.0807712669284673,0.17225937569675148,0.23066838913328952,0.04145136624401613,0.08672476602253933,parade with
with windy,2.5559157584698338,-0.08132098957110002,0.17531802287100512,0.23372703630754302,0.04147166444688681,0.0869817738437213,with windy
windy weather,2.546838356934114,-0.08196296806439805,0.17887587061588184,0.23728488405241963,0.04149629459252301,0.08728051644468238,windy weather
weather forecast,2.5352408238656037,-0.0827905120131038,0.18343996841453855,0.24184898185107645,0.041529464042921724,0.08766342885660078,weather forecast
forecast for,2.5352408238656037,-0.0827905120131038,0.18343996841453855,0.24184898185107645,0.041529464042921724,0.08766342885660078,forecast for
the new,2.512328342416512,-0.08445000340341949,0.19251865087310432,0.25092766430964225,0.04160054057300202,0.08842407687803386,the new
York,2.5072489719231013,-0.08482236982451632,0.19454247555356188,0.25295148899009967,0.041617283820546976,0.08859346414536458,York
new york,2.5072489719231013,-0.08482236982451632,0.19454247555356188,0.25295148899009967,0.041617283820546976,0.08859346414536458,new york
york area,2.501053696552885,-0.08527877143943609,0.19701647879987486,0.25542549223641275,0.04163818559370199,0.08880044599102128,york area
the…,2.477842891383577,-0.08701074998541071,0.20634022067972302,0.264749234116261,0.0417211412705365,0.08957970354267221,the…
according the…,2.477842891383577,-0.08701074998541071,0.20634022067972302,0.264749234116261,0.0417211412705365,0.08957970354267221,according the…
+1515,2.4713276066887273,-0.08750325871530924,0.20897310166900557,0.2673821151055434,0.04174573195956485,0.0897995380262042,+1515
the… +1515,2.4713276066887273,-0.08750325871530924,0.20897310166900557,0.2673821151055434,0.04174573195956485,0.0897995380262042,the… +1515
+1515 chars,2.4650011809233883,-0.08798418693489102,0.2115363139270556,0.26994532736359367,0.04177015153265447,0.09001346870767685,+1515 chars
surge,3.3122691273832165,-0.018800089091543484,-0.08390489099159872,-0.025495877555060834,0.013103702501041094,0.04725011343944337,surge
storm surge,3.3122691273832165,-0.018800089091543484,-0.08390489099159872,-0.025495877555060834,0.013103702501041094,0.04725011343944337,storm surge
leaves,3.3862513499593057,-0.015853036032236124,-0.1059949125781475,-0.04758589914160953,0.012803291503467063,0.04575863252292904,leaves
surge leaves,3.3862513499593057,-0.015853036032236124,-0.1059949125781475,-0.04758589914160953,0.012803291503467063,0.04575863252292904,surge leaves
Lake,6.603226417185986,0.0636524994878283,-0.7738297801743792,-0.7154207667378414,-0.008604479953549297,-0.01700712564507049,Lake
leaves lake,3.489132058266417,-0.011991540031400348,-0.13592441088038776,-0.07751539744384982,0.012435170048945197,0.043789536022833996,leaves lake
Erie,6.0941029695234095,0.07164773390994317,-0.6935929767923581,-0.6351839633558203,-0.029173780631986234,-0.02460833536770371,Erie
lake erie,6.0941029695234095,0.07164773390994317,-0.6935929767923581,-0.6351839633558203,-0.029173780631986234,-0.02460833536770371,lake erie
erie looking,3.681876005697725,-0.005396605557197416,-0.18969380594401097,-0.13128479250747302,0.011858378953858049,0.040374186709494886,erie looking
empty,3.900249748736856,0.0012434028560891182,-0.2473119887248825,-0.18890297528834465,0.011316605853618092,0.03684509947830142,empty
looking empty,3.900249748736856,0.0012434028560891182,-0.2473119887248825,-0.18890297528834465,0.011316605853618092,0.03684509947830142,looking empty
empty one,4.2821139379302595,0.011223846949746732,-0.3407181978932975,-0.28230918445675957,0.01050109304763081,0.03130668127997802,empty one
one end,4.543551540656366,0.017130965401910798,-0.39998038341314823,-0.3415713699766104,0.009976666326364075,0.027861718939266093,one end
end major,5.1866161913039015,0.029343833849529953,-0.532352897783016,-0.47394388434647805,0.008682297901604316,0.020249754420058337,end major
Great,5.587172948798314,0.04167893653106071,-0.6067448250750194,-0.5483358116384814,0.01387887289665139,-0.008817857790751886,Great
